,Officer_Code,ApptType_Code,Facility_Type,FacilityType,Time,Officer
1837,L03,LabTrans,District_Hospital,Dispensary,6.75,Lab Assist
1838,E01,LabTrans,District_Hospital,Dispensary,0.0,DCSA
1839,D01,LabTrans,District_Hospital,Dispensary,0.0,Dental Officer
1840,D02,LabTrans,District_Hospital,Dispensary,0.0,Dental Therapist
1841,D03,LabTrans,District_Hospital,Dispensary,0.0,Dental Assistant
1842,C01,LabTrans,District_Hospital,Dispensary,0.0,Mental Health Staff
1843,T01,LabTrans,District_Hospital,Dispensary,0.0,Nutrition Staff
1844,R01,LabTrans,District_Hospital,Dispensary,0.0,Radiographer
1845,R02,LabTrans,District_Hospital,Dispensary,0.0,Radiography Technician
1846,R03,LabTrans,District_Hospital,Dispensary,0.0,Sonographer
1847,R04,LabTrans,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1848,M01,Ultrasound,District_Hospital,Dispensary,0.0,Medical officer
1849,M02,Ultrasound,District_Hospital,Dispensary,0.0,Clinical Officer
1850,N01,Ultrasound,District_Hospital,Dispensary,0.0,Nurse Officer
1851,N02,Ultrasound,District_Hospital,Dispensary,0.0,Md Wife Tech
1852,M03,Ultrasound,District_Hospital,Dispensary,0.0,Med. Assistant
1853,P01,Ultrasound,District_Hospital,Dispensary,0.0,Pharmacist
1854,P02,Ultrasound,District_Hospital,Dispensary,0.0,Pharm Technician
1855,P03,Ultrasound,District_Hospital,Dispensary,0.0,Pharm Assist
1856,L01,Ultrasound,District_Hospital,Dispensary,0.0,Lab Officer
1857,L02,Ultrasound,District_Hospital,Dispensary,0.0,Lab Technocian
1858,L03,Ultrasound,District_Hospital,Dispensary,0.0,Lab Assist
1859,E01,Ultrasound,District_Hospital,Dispensary,0.0,DCSA
1860,D01,Ultrasound,District_Hospital,Dispensary,0.0,Dental Officer
1861,D02,Ultrasound,District_Hospital,Dispensary,0.0,Dental Therapist
1862,D03,Ultrasound,District_Hospital,Dispensary,0.0,Dental Assistant
1863,C01,Ultrasound,District_Hospital,Dispensary,0.0,Mental Health Staff
1864,T01,Ultrasound,District_Hospital,Dispensary,0.0,Nutrition Staff
1865,R01,Ultrasound,District_Hospital,Dispensary,0.0,Radiographer
1866,R02,Ultrasound,District_Hospital,Dispensary,25.0,Radiography Technician
1867,R03,Ultrasound,District_Hospital,Dispensary,0.0,Sonographer
1868,R04,Ultrasound,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1869,M01,Mammography,District_Hospital,Dispensary,0.0,Medical officer
1870,M02,Mammography,District_Hospital,Dispensary,0.0,Clinical Officer
1871,N01,Mammography,District_Hospital,Dispensary,0.0,Nurse Officer
1872,N02,Mammography,District_Hospital,Dispensary,0.0,Md Wife Tech
1873,M03,Mammography,District_Hospital,Dispensary,0.0,Med. Assistant
1874,P01,Mammography,District_Hospital,Dispensary,0.0,Pharmacist
1875,P02,Mammography,District_Hospital,Dispensary,0.0,Pharm Technician
1876,P03,Mammography,District_Hospital,Dispensary,0.0,Pharm Assist
1877,L01,Mammography,District_Hospital,Dispensary,0.0,Lab Officer
1878,L02,Mammography,District_Hospital,Dispensary,0.0,Lab Technocian
1879,L03,Mammography,District_Hospital,Dispensary,0.0,Lab Assist
1880,E01,Mammography,District_Hospital,Dispensary,0.0,DCSA
1881,D01,Mammography,District_Hospital,Dispensary,0.0,Dental Officer
1882,D02,Mammography,District_Hospital,Dispensary,0.0,Dental Therapist
1883,D03,Mammography,District_Hospital,Dispensary,0.0,Dental Assistant
1884,C01,Mammography,District_Hospital,Dispensary,0.0,Mental Health Staff
1885,T01,Mammography,District_Hospital,Dispensary,0.0,Nutrition Staff
1886,R01,Mammography,District_Hospital,Dispensary,0.0,Radiographer
1887,R02,Mammography,District_Hospital,Dispensary,0.0,Radiography Technician
1888,R03,Mammography,District_Hospital,Dispensary,0.0,Sonographer
1889,R04,Mammography,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1890,M01,MRI,District_Hospital,Dispensary,0.0,Medical officer
1891,M02,MRI,District_Hospital,Dispensary,0.0,Clinical Officer
1892,N01,MRI,District_Hospital,Dispensary,0.0,Nurse Officer
1893,N02,MRI,District_Hospital,Dispensary,0.0,Md Wife Tech
1894,M03,MRI,District_Hospital,Dispensary,0.0,Med. Assistant
1895,P01,MRI,District_Hospital,Dispensary,0.0,Pharmacist
1896,P02,MRI,District_Hospital,Dispensary,0.0,Pharm Technician
1897,P03,MRI,District_Hospital,Dispensary,0.0,Pharm Assist
1898,L01,MRI,District_Hospital,Dispensary,0.0,Lab Officer
1899,L02,MRI,District_Hospital,Dispensary,0.0,Lab Technocian
1900,L03,MRI,District_Hospital,Dispensary,0.0,Lab Assist
1901,E01,MRI,District_Hospital,Dispensary,0.0,DCSA
1902,D01,MRI,District_Hospital,Dispensary,0.0,Dental Officer
1903,D02,MRI,District_Hospital,Dispensary,0.0,Dental Therapist
1904,D03,MRI,District_Hospital,Dispensary,0.0,Dental Assistant
1905,C01,MRI,District_Hospital,Dispensary,0.0,Mental Health Staff
1906,T01,MRI,District_Hospital,Dispensary,0.0,Nutrition Staff
1907,R01,MRI,District_Hospital,Dispensary,20.0,Radiographer
1908,R02,MRI,District_Hospital,Dispensary,20.0,Radiography Technician
1909,R03,MRI,District_Hospital,Dispensary,0.0,Sonographer
1910,R04,MRI,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1911,M01,Tomography,District_Hospital,Dispensary,0.0,Medical officer
1912,M02,Tomography,District_Hospital,Dispensary,0.0,Clinical Officer
1913,N01,Tomography,District_Hospital,Dispensary,0.0,Nurse Officer
1914,N02,Tomography,District_Hospital,Dispensary,0.0,Md Wife Tech
1915,M03,Tomography,District_Hospital,Dispensary,0.0,Med. Assistant
1916,P01,Tomography,District_Hospital,Dispensary,0.0,Pharmacist
1917,P02,Tomography,District_Hospital,Dispensary,0.0,Pharm Technician
1918,P03,Tomography,District_Hospital,Dispensary,0.0,Pharm Assist
1919,L01,Tomography,District_Hospital,Dispensary,0.0,Lab Officer
1920,L02,Tomography,District_Hospital,Dispensary,0.0,Lab Technocian
1921,L03,Tomography,District_Hospital,Dispensary,0.0,Lab Assist
1922,E01,Tomography,District_Hospital,Dispensary,0.0,DCSA
1923,D01,Tomography,District_Hospital,Dispensary,0.0,Dental Officer
1924,D02,Tomography,District_Hospital,Dispensary,0.0,Dental Therapist
1925,D03,Tomography,District_Hospital,Dispensary,0.0,Dental Assistant
1926,C01,Tomography,District_Hospital,Dispensary,0.0,Mental Health Staff
1927,T01,Tomography,District_Hospital,Dispensary,0.0,Nutrition Staff
1928,R01,Tomography,District_Hospital,Dispensary,21.5,Radiographer
1929,R02,Tomography,District_Hospital,Dispensary,21.5,Radiography Technician
1930,R03,Tomography,District_Hospital,Dispensary,0.0,Sonographer
1931,R04,Tomography,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1932,M01,Radiotherapy,District_Hospital,Dispensary,0.0,Medical officer
1933,M02,Radiotherapy,District_Hospital,Dispensary,0.0,Clinical Officer
1934,N01,Radiotherapy,District_Hospital,Dispensary,0.0,Nurse Officer
1935,N02,Radiotherapy,District_Hospital,Dispensary,0.0,Md Wife Tech
1936,M03,Radiotherapy,District_Hospital,Dispensary,0.0,Med. Assistant
1937,P01,Radiotherapy,District_Hospital,Dispensary,0.0,Pharmacist
1938,P02,Radiotherapy,District_Hospital,Dispensary,0.0,Pharm Technician
1939,P03,Radiotherapy,District_Hospital,Dispensary,0.0,Pharm Assist
1940,L01,Radiotherapy,District_Hospital,Dispensary,0.0,Lab Officer
1941,L02,Radiotherapy,District_Hospital,Dispensary,0.0,Lab Technocian
1942,L03,Radiotherapy,District_Hospital,Dispensary,0.0,Lab Assist
1943,E01,Radiotherapy,District_Hospital,Dispensary,0.0,DCSA
1944,D01,Radiotherapy,District_Hospital,Dispensary,0.0,Dental Officer
1945,D02,Radiotherapy,District_Hospital,Dispensary,0.0,Dental Therapist
1946,D03,Radiotherapy,District_Hospital,Dispensary,0.0,Dental Assistant
1947,C01,Radiotherapy,District_Hospital,Dispensary,0.0,Mental Health Staff
1948,T01,Radiotherapy,District_Hospital,Dispensary,0.0,Nutrition Staff
1949,R01,Radiotherapy,District_Hospital,Dispensary,0.0,Radiographer
1950,R02,Radiotherapy,District_Hospital,Dispensary,0.0,Radiography Technician
1951,R03,Radiotherapy,District_Hospital,Dispensary,0.0,Sonographer
1952,R04,Radiotherapy,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1953,M01,DiagRadio,District_Hospital,Dispensary,0.0,Medical officer
1954,M02,DiagRadio,District_Hospital,Dispensary,0.0,Clinical Officer
1955,N01,DiagRadio,District_Hospital,Dispensary,0.0,Nurse Officer
1956,N02,DiagRadio,District_Hospital,Dispensary,0.0,Md Wife Tech
1957,M03,DiagRadio,District_Hospital,Dispensary,0.0,Med. Assistant
1958,P01,DiagRadio,District_Hospital,Dispensary,0.0,Pharmacist
1959,P02,DiagRadio,District_Hospital,Dispensary,0.0,Pharm Technician
1960,P03,DiagRadio,District_Hospital,Dispensary,0.0,Pharm Assist
1961,L01,DiagRadio,District_Hospital,Dispensary,0.0,Lab Officer
1962,L02,DiagRadio,District_Hospital,Dispensary,0.0,Lab Technocian
1963,L03,DiagRadio,District_Hospital,Dispensary,0.0,Lab Assist
1964,E01,DiagRadio,District_Hospital,Dispensary,0.0,DCSA
1965,D01,DiagRadio,District_Hospital,Dispensary,0.0,Dental Officer
1966,D02,DiagRadio,District_Hospital,Dispensary,0.0,Dental Therapist
1967,D03,DiagRadio,District_Hospital,Dispensary,0.0,Dental Assistant
1968,C01,DiagRadio,District_Hospital,Dispensary,0.0,Mental Health Staff
1969,T01,DiagRadio,District_Hospital,Dispensary,0.0,Nutrition Staff
1970,R01,DiagRadio,District_Hospital,Dispensary,9.0,Radiographer
1971,R02,DiagRadio,District_Hospital,Dispensary,9.0,Radiography Technician
1972,R03,DiagRadio,District_Hospital,Dispensary,0.0,Sonographer
1973,R04,DiagRadio,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1974,M01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Medical officer
1975,M02,DentAccidEmerg,District_Hospital,Dispensary,0.0,Clinical Officer
1976,N01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Nurse Officer
1977,N02,DentAccidEmerg,District_Hospital,Dispensary,0.0,Md Wife Tech
1978,M03,DentAccidEmerg,District_Hospital,Dispensary,0.0,Med. Assistant
1979,P01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Pharmacist
1980,P02,DentAccidEmerg,District_Hospital,Dispensary,0.0,Pharm Technician
1981,P03,DentAccidEmerg,District_Hospital,Dispensary,0.0,Pharm Assist
1982,L01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Lab Officer
1983,L02,DentAccidEmerg,District_Hospital,Dispensary,0.0,Lab Technocian
1984,L03,DentAccidEmerg,District_Hospital,Dispensary,0.0,Lab Assist
1985,E01,DentAccidEmerg,District_Hospital,Dispensary,0.0,DCSA
1986,D01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Dental Officer
1987,D02,DentAccidEmerg,District_Hospital,Dispensary,50.0,Dental Therapist
1988,D03,DentAccidEmerg,District_Hospital,Dispensary,15.0,Dental Assistant
1989,C01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Mental Health Staff
1990,T01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Nutrition Staff
1991,R01,DentAccidEmerg,District_Hospital,Dispensary,0.0,Radiographer
1992,R02,DentAccidEmerg,District_Hospital,Dispensary,0.0,Radiography Technician
1993,R03,DentAccidEmerg,District_Hospital,Dispensary,0.0,Sonographer
1994,R04,DentAccidEmerg,District_Hospital,Dispensary,0.0,Radiotherapy Technician
1995,M01,DentSurg,District_Hospital,Dispensary,0.0,Medical officer
1996,M02,DentSurg,District_Hospital,Dispensary,0.0,Clinical Officer
1997,N01,DentSurg,District_Hospital,Dispensary,0.0,Nurse Officer
1998,N02,DentSurg,District_Hospital,Dispensary,0.0,Md Wife Tech
1999,M03,DentSurg,District_Hospital,Dispensary,0.0,Med. Assistant
2000,P01,DentSurg,District_Hospital,Dispensary,0.0,Pharmacist
2001,P02,DentSurg,District_Hospital,Dispensary,0.0,Pharm Technician
2002,P03,DentSurg,District_Hospital,Dispensary,0.0,Pharm Assist
2003,L01,DentSurg,District_Hospital,Dispensary,0.0,Lab Officer
2004,L02,DentSurg,District_Hospital,Dispensary,0.0,Lab Technocian
2005,L03,DentSurg,District_Hospital,Dispensary,0.0,Lab Assist
2006,E01,DentSurg,District_Hospital,Dispensary,0.0,DCSA
2007,D01,DentSurg,District_Hospital,Dispensary,0.0,Dental Officer
2008,D02,DentSurg,District_Hospital,Dispensary,0.0,Dental Therapist
2009,D03,DentSurg,District_Hospital,Dispensary,100.0,Dental Assistant
2010,C01,DentSurg,District_Hospital,Dispensary,0.0,Mental Health Staff
2011,T01,DentSurg,District_Hospital,Dispensary,0.0,Nutrition Staff
2012,R01,DentSurg,District_Hospital,Dispensary,0.0,Radiographer
2013,R02,DentSurg,District_Hospital,Dispensary,0.0,Radiography Technician
2014,R03,DentSurg,District_Hospital,Dispensary,0.0,Sonographer
2015,R04,DentSurg,District_Hospital,Dispensary,0.0,Radiotherapy Technician
2016,M01,DentalU5,District_Hospital,Dispensary,0.0,Medical officer
2017,M02,DentalU5,District_Hospital,Dispensary,0.0,Clinical Officer
2018,N01,DentalU5,District_Hospital,Dispensary,0.0,Nurse Officer
2019,N02,DentalU5,District_Hospital,Dispensary,0.0,Md Wife Tech
2020,M03,DentalU5,District_Hospital,Dispensary,0.0,Med. Assistant
2021,P01,DentalU5,District_Hospital,Dispensary,0.0,Pharmacist
2022,P02,DentalU5,District_Hospital,Dispensary,0.0,Pharm Technician
2023,P03,DentalU5,District_Hospital,Dispensary,0.0,Pharm Assist
2024,L01,DentalU5,District_Hospital,Dispensary,0.0,Lab Officer
2025,L02,DentalU5,District_Hospital,Dispensary,0.0,Lab Technocian
2026,L03,DentalU5,District_Hospital,Dispensary,0.0,Lab Assist
2027,E01,DentalU5,District_Hospital,Dispensary,0.0,DCSA
2028,D01,DentalU5,District_Hospital,Dispensary,0.0,Dental Officer
2029,D02,DentalU5,District_Hospital,Dispensary,15.0,Dental Therapist
2030,D03,DentalU5,District_Hospital,Dispensary,10.0,Dental Assistant
2031,C01,DentalU5,District_Hospital,Dispensary,0.0,Mental Health Staff
2032,T01,DentalU5,District_Hospital,Dispensary,0.0,Nutrition Staff
2033,R01,DentalU5,District_Hospital,Dispensary,0.0,Radiographer
2034,R02,DentalU5,District_Hospital,Dispensary,0.0,Radiography Technician
2035,R03,DentalU5,District_Hospital,Dispensary,0.0,Sonographer
2036,R04,DentalU5,District_Hospital,Dispensary,0.0,Radiotherapy Technician
2037,M01,DentalO5,District_Hospital,Dispensary,0.0,Medical officer
2038,M02,DentalO5,District_Hospital,Dispensary,0.0,Clinical Officer
2039,N01,DentalO5,District_Hospital,Dispensary,0.0,Nurse Officer
2040,N02,DentalO5,District_Hospital,Dispensary,0.0,Md Wife Tech
2041,M03,DentalO5,District_Hospital,Dispensary,0.0,Med. Assistant
2042,P01,DentalO5,District_Hospital,Dispensary,0.0,Pharmacist
2043,P02,DentalO5,District_Hospital,Dispensary,0.0,Pharm Technician
2044,P03,DentalO5,District_Hospital,Dispensary,0.0,Pharm Assist
2045,L01,DentalO5,District_Hospital,Dispensary,0.0,Lab Officer
2046,L02,DentalO5,District_Hospital,Dispensary,0.0,Lab Technocian
2047,L03,DentalO5,District_Hospital,Dispensary,0.0,Lab Assist
2048,E01,DentalO5,District_Hospital,Dispensary,0.0,DCSA
2049,D01,DentalO5,District_Hospital,Dispensary,0.0,Dental Officer
2050,D02,DentalO5,District_Hospital,Dispensary,15.0,Dental Therapist
2051,D03,DentalO5,District_Hospital,Dispensary,15.0,Dental Assistant
2052,C01,DentalO5,District_Hospital,Dispensary,0.0,Mental Health Staff
2053,T01,DentalO5,District_Hospital,Dispensary,0.0,Nutrition Staff
2054,R01,DentalO5,District_Hospital,Dispensary,0.0,Radiographer
2055,R02,DentalO5,District_Hospital,Dispensary,0.0,Radiography Technician
2056,R03,DentalO5,District_Hospital,Dispensary,0.0,Sonographer
2057,R04,DentalO5,District_Hospital,Dispensary,0.0,Radiotherapy Technician
2058,M01,MentOPD,District_Hospital,Dispensary,0.0,Medical officer
2059,M02,MentOPD,District_Hospital,Dispensary,0.0,Clinical Officer
2060,N01,MentOPD,District_Hospital,Dispensary,0.0,Nurse Officer
2061,N02,MentOPD,District_Hospital,Dispensary,0.0,Md Wife Tech
2062,M03,MentOPD,District_Hospital,Dispensary,0.0,Med. Assistant
2063,P01,MentOPD,District_Hospital,Dispensary,0.0,Pharmacist
2064,P02,MentOPD,District_Hospital,Dispensary,0.0,Pharm Technician
2065,P03,MentOPD,District_Hospital,Dispensary,0.0,Pharm Assist
2066,L01,MentOPD,District_Hospital,Dispensary,0.0,Lab Officer
2067,L02,MentOPD,District_Hospital,Dispensary,0.0,Lab Technocian
2068,L03,MentOPD,District_Hospital,Dispensary,0.0,Lab Assist
2069,E01,MentOPD,District_Hospital,Dispensary,0.0,DCSA
2070,D01,MentOPD,District_Hospital,Dispensary,0.0,Dental Officer
2071,D02,MentOPD,District_Hospital,Dispensary,0.0,Dental Therapist
2072,D03,MentOPD,District_Hospital,Dispensary,0.0,Dental Assistant
2073,C01,MentOPD,District_Hospital,Dispensary,15.0,Mental Health Staff
2074,T01,MentOPD,District_Hospital,Dispensary,0.0,Nutrition Staff
2075,R01,MentOPD,District_Hospital,Dispensary,0.0,Radiographer
2076,R02,MentOPD,District_Hospital,Dispensary,0.0,Radiography Technician
2077,R03,MentOPD,District_Hospital,Dispensary,0.0,Sonographer
2078,R04,MentOPD,District_Hospital,Dispensary,0.0,Radiotherapy Technician
2079,M01,MentClinic,District_Hospital,Dispensary,0.0,Medical officer
2080,M02,MentClinic,District_Hospital,Dispensary,0.0,Clinical Officer
2081,N01,MentClinic,District_Hospital,Dispensary,0.0,Nurse Officer
2082,N02,MentClinic,District_Hospital,Dispensary,0.0,Md Wife Tech
2083,M03,MentClinic,District_Hospital,Dispensary,0.0,Med. Assistant
2084,P01,MentClinic,District_Hospital,Dispensary,0.0,Pharmacist
2085,P02,MentClinic,District_Hospital,Dispensary,0.0,Pharm Technician
2086,P03,MentClinic,District_Hospital,Dispensary,0.0,Pharm Assist
2087,L01,MentClinic,District_Hospital,Dispensary,0.0,Lab Officer
2088,L02,MentClinic,District_Hospital,Dispensary,0.0,Lab Technocian
2089,L03,MentClinic,District_Hospital,Dispensary,0.0,Lab Assist
2090,E01,MentClinic,District_Hospital,Dispensary,0.0,DCSA
2091,D01,MentClinic,District_Hospital,Dispensary,0.0,Dental Officer
2092,D02,MentClinic,District_Hospital,Dispensary,0.0,Dental Therapist
2093,D03,MentClinic,District_Hospital,Dispensary,0.0,Dental Assistant
2094,C01,MentClinic,District_Hospital,Dispensary,25.0,Mental Health Staff
2095,T01,MentClinic,District_Hospital,Dispensary,0.0,Nutrition Staff
2096,R01,MentClinic,District_Hospital,Dispensary,0.0,Radiographer
2097,R02,MentClinic,District_Hospital,Dispensary,0.0,Radiography Technician
2098,R03,MentClinic,District_Hospital,Dispensary,0.0,Sonographer
2099,R04,MentClinic,District_Hospital,Dispensary,0.0,Radiotherapy Technician
2100,M01,InpatientDays,Community_Hospital,Dispensary,0.0,Medical officer
2101,M02,InpatientDays,Community_Hospital,Dispensary,7.0,Clinical Officer
2102,N01,InpatientDays,Community_Hospital,Dispensary,0.0,Nurse Officer
2103,N02,InpatientDays,Community_Hospital,Dispensary,30.0,Md Wife Tech
2104,M03,InpatientDays,Community_Hospital,Dispensary,0.0,Med. Assistant
2105,P01,InpatientDays,Community_Hospital,Dispensary,2.0,Pharmacist
2106,P02,InpatientDays,Community_Hospital,Dispensary,0.0,Pharm Technician
2107,P03,InpatientDays,Community_Hospital,Dispensary,0.0,Pharm Assist
2108,L01,InpatientDays,Community_Hospital,Dispensary,0.0,Lab Officer
2109,L02,InpatientDays,Community_Hospital,Dispensary,0.0,Lab Technocian
2110,L03,InpatientDays,Community_Hospital,Dispensary,0.0,Lab Assist
2111,E01,InpatientDays,Community_Hospital,Dispensary,0.0,DCSA
2112,D01,InpatientDays,Community_Hospital,Dispensary,0.0,Dental Officer
2113,D02,InpatientDays,Community_Hospital,Dispensary,0.0,Dental Therapist
2114,D03,InpatientDays,Community_Hospital,Dispensary,0.0,Dental Assistant
2115,C01,InpatientDays,Community_Hospital,Dispensary,0.0,Mental Health Staff
2116,T01,InpatientDays,Community_Hospital,Dispensary,0.0,Nutrition Staff
2117,R01,InpatientDays,Community_Hospital,Dispensary,0.0,Radiographer
2118,R02,InpatientDays,Community_Hospital,Dispensary,0.0,Radiography Technician
2119,R03,InpatientDays,Community_Hospital,Dispensary,0.0,Sonographer
2120,R04,InpatientDays,Community_Hospital,Dispensary,0.0,Radiotherapy Technician
2121,M01,IPAdmission,Community_Hospital,Dispensary,0.0,Medical officer
2122,M02,IPAdmission,Community_Hospital,Dispensary,10.0,Clinical Officer
2123,N01,IPAdmission,Community_Hospital,Dispensary,0.0,Nurse Officer
2124,N02,IPAdmission,Community_Hospital,Dispensary,20.0,Md Wife Tech
2125,M03,IPAdmission,Community_Hospital,Dispensary,7.5,Med. Assistant
2126,P01,IPAdmission,Community_Hospital,Dispensary,0.0,Pharmacist
2127,P02,IPAdmission,Community_Hospital,Dispensary,0.0,Pharm Technician
2128,P03,IPAdmission,Community_Hospital,Dispensary,2.0,Pharm Assist
2129,L01,IPAdmission,Community_Hospital,Dispensary,0.0,Lab Officer
2130,L02,IPAdmission,Community_Hospital,Dispensary,0.0,Lab Technocian
2131,L03,IPAdmission,Community_Hospital,Dispensary,0.0,Lab Assist
2132,E01,IPAdmission,Community_Hospital,Dispensary,0.0,DCSA
